2025-11-24 15:06:16 | Llamada: /api/Clientes/search | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 0 clientes activos | SQL: SELECT [c].[Nombre], [c].[Email] FROM [Clientes] AS [c] WHERE [c].[Activo] = CAST(1 AS bit) | Resultado: Éxito
2025-11-24 16:07:21 | Llamada: /api/Pedidos/cabeceras/0002 | IP: 127.0.0.1 | Metodo: DELETE | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error de negocio: Solo se pueden eliminar pedidos en estado Pendiente. El pedido está en estado Completado. |Mensaje Servicio: Error al eliminar pedido: Solo se pueden eliminar pedidos en estado Pendiente. El pedido está en estado Completado. | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0002] | Resultado: Error

2025-11-24 16:07:59 | Llamada: /api/Pedidos/cabeceras/0003 | IP: 127.0.0.1 | Metodo: DELETE | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Pedido 0003 no encontrado para eliminar | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0003] | Resultado: Error

2025-11-24 16:08:12 | Llamada: /api/Clientes/search | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 1 clientes activos | SQL: SELECT [c].[Nombre], [c].[Email] FROM [Clientes] AS [c] WHERE [c].[Activo] = CAST(1 AS bit) | Resultado: Éxito

2025-11-24 16:08:41 | Llamada: /api/Clientes/create | IP: 127.0.0.1 | Metodo: POST | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 53; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error de negocio: Ese email ya esta registrado. |Mensaje Servicio: Intento de crear cliente duplicado: Franco@example.com | SQL: SELECT CASE     WHEN EXISTS (         SELECT 1         FROM [Clientes] AS [c]         WHERE [c].[Email] = @__clienteDto_Email_0) THEN CAST(1 AS bit)     ELSE CAST(0 AS bit) END [@__clienteDto_Email_0=Franco@example.com] | Resultado: Error

2025-11-24 16:09:39 | Llamada: /api/Clientes/update-by-email/Franco@example.com | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 54; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Cliente Franco actualizado correctamente | SQL: SELECT TOP(1) [c].[Id], [c].[Activo], [c].[Email], [c].[Nombre] FROM [Clientes] AS [c] WHERE LOWER([c].[Email]) = @__ToLower_0 AND [c].[Activo] = CAST(1 AS bit) [@__ToLower_0=franco@example.com]; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; UPDATE [Clientes] SET [Email] = @p0 OUTPUT 1 WHERE [Id] = @p1;  [@p1=1, @p0=Franco2@example.com] | Resultado: Éxito

2025-11-24 16:09:47 | Llamada: /api/Pedidos/cabeceras | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 1 pedidos activos (excluyendo cancelados) | SQL: SELECT [c].[NumeroPedido], [c0].[Nombre] AS [NombreCliente], [c0].[Email] AS [EmailCliente], [c].[FechaPedido] AS [Fecha], [c].[Estado], (     SELECT COALESCE(SUM([p].[Precio] * CAST([d].[Cantidad] AS decimal(10,2))), 0.0)     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id]     WHERE [c].[Id] = [d].[CabeceraPedidoId] AND [p].[Activo] = CAST(1 AS bit)) AS [Total] FROM [CabeceraPedidos] AS [c] INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id] WHERE [c0].[Activo] = CAST(1 AS bit) AND [c].[Estado] <> N'Cancelado' | Resultado: Éxito

2025-11-24 16:14:58 | Llamada: /api/Productos | IP: 127.0.0.1 | Metodo: POST | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 44; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Producto 1 creado correctamente | SQL: SELECT CASE     WHEN EXISTS (         SELECT 1         FROM [Productos] AS [p]         WHERE UPPER([p].[Nombre]) = @__ToUpper_0 AND [p].[Activo] = CAST(1 AS bit)) THEN CAST(1 AS bit)     ELSE CAST(0 AS bit) END [@__ToUpper_0=1]; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; INSERT INTO [Productos] ([Activo], [Nombre], [Precio]) OUTPUT INSERTED.[Id] VALUES (@p0, @p1, @p2);  [@p0=True, @p1=1, @p2=99999999,99] | Resultado: Éxito

2025-11-24 16:16:58 | Llamada: /api/Productos/4 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 42; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error inesperado: An error occurred while saving the entity changes. See the inner exception for details. |Mensaje Servicio: Error al actualizar producto: An error occurred while saving the entity changes. See the inner exception for details. | SQL: SELECT TOP(1) [p].[Id], [p].[Activo], [p].[Nombre], [p].[Precio] FROM [Productos] AS [p] WHERE [p].[Id] = @__id_0 AND [p].[Activo] = CAST(1 AS bit) [@__id_0=4]; SELECT CASE     WHEN EXISTS (         SELECT 1         FROM [Productos] AS [p]         WHERE UPPER([p].[Nombre]) = @__ToUpper_0 AND [p].[Id] <> @__id_1 AND [p].[Activo] = CAST(1 AS bit)) THEN CAST(1 AS bit)     ELSE CAST(0 AS bit) END [@__ToUpper_0=STRING, @__id_1=4]; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; UPDATE [Productos] SET [Activo] = @p0, [Nombre] = @p1, [Precio] = @p2 OUTPUT 1 WHERE [Id] = @p3;  [@p3=4, @p0=True, @p1=STRING, @p2=0,10] | Resultado: Error

2025-11-24 17:40:26 | Llamada: /api/Productos | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 3 productos activos | SQL: SELECT [p].[Id], UPPER([p].[Nombre]) AS [Nombre], [p].[Precio] FROM [Productos] AS [p] WHERE [p].[Activo] = CAST(1 AS bit) | Resultado: Éxito

2025-11-24 17:41:10 | Llamada: /api/Productos/4 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 49; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error inesperado: An error occurred while saving the entity changes. See the inner exception for details. |Mensaje Servicio: Error al actualizar producto: An error occurred while saving the entity changes. See the inner exception for details. | SQL: SELECT TOP(1) [p].[Id], [p].[Activo], [p].[Nombre], [p].[Precio] FROM [Productos] AS [p] WHERE [p].[Id] = @__id_0 AND [p].[Activo] = CAST(1 AS bit) [@__id_0=4]; SELECT CASE     WHEN EXISTS (         SELECT 1         FROM [Productos] AS [p]         WHERE UPPER([p].[Nombre]) = @__ToUpper_0 AND [p].[Id] <> @__id_1 AND [p].[Activo] = CAST(1 AS bit)) THEN CAST(1 AS bit)     ELSE CAST(0 AS bit) END [@__ToUpper_0=STRING, @__id_1=4]; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; UPDATE [Productos] SET [Activo] = @p0, [Nombre] = @p1, [Precio] = @p2 OUTPUT 1 WHERE [Id] = @p3;  [@p3=4, @p0=True, @p1=STRING, @p2=99999999,99] | Resultado: Error

2025-11-24 17:41:57 | Llamada: /api/Productos/4 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 47; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error de negocio: Ya existe un producto con ese nombre. |Mensaje Servicio: Intento de actualizar producto a nombre duplicado: cola | SQL: SELECT TOP(1) [p].[Id], [p].[Activo], [p].[Nombre], [p].[Precio] FROM [Productos] AS [p] WHERE [p].[Id] = @__id_0 AND [p].[Activo] = CAST(1 AS bit) [@__id_0=4]; SELECT CASE     WHEN EXISTS (         SELECT 1         FROM [Productos] AS [p]         WHERE UPPER([p].[Nombre]) = @__ToUpper_0 AND [p].[Id] <> @__id_1 AND [p].[Activo] = CAST(1 AS bit)) THEN CAST(1 AS bit)     ELSE CAST(0 AS bit) END [@__ToUpper_0=COLA, @__id_1=4] | Resultado: Error

2025-11-24 17:43:24 | Llamada: /api/Productos/4 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 49; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error de negocio: Ya existe un producto con ese nombre. |Mensaje Servicio: Intento de actualizar producto a nombre duplicado: string | SQL: SELECT TOP(1) [p].[Id], [p].[Activo], [p].[Nombre], [p].[Precio] FROM [Productos] AS [p] WHERE [p].[Id] = @__id_0 AND [p].[Activo] = CAST(1 AS bit) [@__id_0=4]; SELECT CASE     WHEN EXISTS (         SELECT 1         FROM [Productos] AS [p]         WHERE UPPER([p].[Nombre]) = @__ToUpper_0 AND [p].[Id] <> @__id_1) THEN CAST(1 AS bit)     ELSE CAST(0 AS bit) END [@__ToUpper_0=STRING, @__id_1=4] | Resultado: Error

2025-11-24 17:52:47 | Llamada: /api/Productos/4 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 49; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error de negocio: Existe un producto INACTIVO con ese nombre. |Mensaje Servicio: Intento de actualizar producto a nombre duplicado: string | SQL: SELECT TOP(1) [p].[Id], [p].[Activo], [p].[Nombre], [p].[Precio] FROM [Productos] AS [p] WHERE [p].[Id] = @__id_0 AND [p].[Activo] = CAST(1 AS bit) [@__id_0=4]; SELECT TOP(1) [p].[Id], [p].[Activo], [p].[Nombre], [p].[Precio] FROM [Productos] AS [p] WHERE UPPER([p].[Nombre]) = @__ToUpper_0 AND [p].[Id] <> @__id_1 [@__ToUpper_0=STRING, @__id_1=4] | Resultado: Error

2025-11-24 17:53:31 | Llamada: /api/Pedidos/cabeceras | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 1 pedidos activos (excluyendo cancelados) | SQL: SELECT [c].[NumeroPedido], [c0].[Nombre] AS [NombreCliente], [c0].[Email] AS [EmailCliente], [c].[FechaPedido] AS [Fecha], [c].[Estado], (     SELECT COALESCE(SUM([p].[Precio] * CAST([d].[Cantidad] AS decimal(10,2))), 0.0)     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id]     WHERE [c].[Id] = [d].[CabeceraPedidoId] AND [p].[Activo] = CAST(1 AS bit)) AS [Total] FROM [CabeceraPedidos] AS [c] INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id] WHERE [c0].[Activo] = CAST(1 AS bit) AND [c].[Estado] <> N'Cancelado' | Resultado: Éxito

2025-11-24 17:53:43 | Llamada: /api/Pedidos/cabeceras/0002 | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Pedido 0002 consultado correctamente | SQL: SELECT TOP(1) [c].[NumeroPedido], [c0].[Nombre] AS [NombreCliente], [c0].[Email] AS [EmailCliente], [c].[FechaPedido] AS [Fecha], [c].[Estado], (     SELECT COALESCE(SUM([p].[Precio] * CAST([d].[Cantidad] AS decimal(10,2))), 0.0)     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id]     WHERE [c].[Id] = [d].[CabeceraPedidoId] AND [p].[Activo] = CAST(1 AS bit)) AS [Total] FROM [CabeceraPedidos] AS [c] INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id] WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) AND [c].[Estado] <> N'Cancelado' [@__numeroPedido_0=0002] | Resultado: Éxito

2025-11-24 17:54:02 | Llamada: /api/Pedidos/0002/detalles | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: No se encontraron detalles para el pedido 0002 | SQL: SELECT [d].[NumeroDetalle] AS [numeroDetalle], [p].[Nombre] AS [Producto], [d].[Cantidad], [p].[Precio] AS [PrecioUnitario], [p].[Precio] * CAST([d].[Cantidad] AS decimal(10,2)) AS [Subtotal] FROM [DetallePedidos] AS [d] INNER JOIN [CabeceraPedidos] AS [c] ON [d].[CabeceraPedidoId] = [c].[Id] INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id] INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) AND [c].[Estado] = N'Pendiente' AND [p].[Activo] = CAST(1 AS bit) [@__numeroPedido_0=0002] | Resultado: Error

2025-11-24 15:13:32 | Llamada: /api/Clientes/search | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 1 clientes activos | SQL: SELECT [c].[Nombre], [c].[Email] FROM [Clientes] AS [c] WHERE [c].[Activo] = CAST(1 AS bit) | Resultado: Éxito

